% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
4.948	1	4	495	9	4	28	2196	0	0	0
4.949	1	3	495	10	1	28	2196	0	0	0
4.95	1	1	496	1	2	28	2196	0	0	0
4.951	1	2	496	2	3	28	2196	0	0	0
4.952	1	4	496	3	4	28	2196	0	0	0
4.953	1	3	496	4	1	28	2196	0	0	0
4.954	1	1	496	5	2	28	2196	0	0	0
4.955	1	2	496	6	3	28	2196	0	0	0
4.956	1	4	496	7	4	28	2196	0	0	0
4.957	1	3	496	8	1	28	2196	0	0	0
4.958	1	1	496	9	2	28	2196	0	0	0
4.959	1	2	496	10	3	28	2196	0	0	0
4.96	1	4	497	1	4	28	2196	0	0	0
4.961	1	3	497	2	1	28	2196	0	0	0
4.962	1	1	497	3	2	28	2196	0	0	0
4.963	1	2	497	4	3	28	2196	0	0	0
4.964	1	4	497	5	4	28	2196	0	0	0
4.965	1	3	497	6	1	28	2196	0	0	0
4.966	1	1	497	7	2	28	2196	0	0	0
4.967	1	2	497	8	3	28	2196	0	0	0
4.968	1	4	497	9	4	28	2196	0	0	0
4.969	1	3	497	10	1	28	2196	0	0	0
4.97	1	1	498	1	2	28	2196	0	0	0
4.971	1	2	498	2	3	28	2196	0	0	0
4.972	1	4	498	3	4	28	2196	0	0	0
4.973	1	3	498	4	1	28	2196	0	0	0
4.974	1	1	498	5	2	28	2196	0	0	0
4.975	1	2	498	6	3	28	2196	0	0	0
4.976	1	4	498	7	4	28	2196	0	0	0
4.977	1	3	498	8	1	28	2196	0	0	0
4.978	1	1	498	9	2	28	2196	0	0	0
4.979	1	2	498	10	3	28	2196	0	0	0
4.98	1	4	499	1	4	28	2196	0	0	0
4.981	1	3	499	2	1	28	2196	0	0	0
4.982	1	1	499	3	2	28	2196	0	0	0
4.983	1	2	499	4	3	28	2196	0	0	0
4.984	1	4	499	5	4	28	2196	0	0	0
4.985	1	3	499	6	1	28	2196	0	0	0
4.986	1	1	499	7	2	28	2196	0	0	0
4.987	1	2	499	8	3	28	2196	0	0	0
4.988	1	4	499	9	4	28	2196	0	0	0
4.989	1	3	499	10	1	28	2196	0	0	0
4.99	1	1	500	1	2	28	2196	0	0	0
4.991	1	2	500	2	3	28	2196	0	0	0
4.992	1	4	500	3	4	28	2196	0	0	0
4.993	1	3	500	4	1	28	2196	0	0	0
4.994	1	1	500	5	2	28	2196	0	0	0
4.995	1	2	500	6	3	28	2196	0	0	0
4.996	1	4	500	7	4	28	2196	0	0	0
4.997	1	3	500	8	1	28	2196	0	0	0
4.998	1	1	500	9	2	28	2196	0	0	0
4.999	1	2	500	10	3	28	2196	0	0	0
5	1	4	501	1	4	28	2196	0	0	0
5.001	1	3	501	2	1	28	2196	0	0	0
5.002	1	1	501	3	2	28	2196	0	0	0
5.003	1	2	501	4	3	28	2196	0	0	0
5.004	1	4	501	5	4	28	2196	0	0	0
5.005	1	3	501	6	1	28	2196	0	0	0
5.006	1	1	501	7	2	28	2196	0	0	0
5.007	1	2	501	8	3	28	2196	0	0	0
5.008	1	4	501	9	4	28	2196	0	0	0
5.009	1	3	501	10	1	28	2196	0	0	0
5.01	1	1	502	1	2	28	2196	0	0	0
5.011	1	2	502	2	3	28	2196	0	0	0
5.012	1	4	502	3	4	28	2196	0	0	0
5.013	1	3	502	4	1	28	2196	0	0	0
5.014	1	1	502	5	2	28	2196	0	0	0
5.015	1	2	502	6	3	28	2196	0	0	0
5.016	1	4	502	7	4	28	2196	0	0	0
5.017	1	3	502	8	1	28	2196	0	0	0
5.018	1	1	502	9	2	28	2196	0	0	0
5.019	1	2	502	10	3	28	2196	0	0	0
5.02	1	4	503	1	4	28	2196	0	0	0
5.021	1	3	503	2	1	28	2196	0	0	0
5.022	1	1	503	3	2	28	2196	0	0	0
5.023	1	2	503	4	3	28	2196	0	0	0
5.024	1	4	503	5	4	28	2196	0	0	0
5.025	1	3	503	6	1	28	2196	0	0	0
5.026	1	1	503	7	2	28	2196	0	0	0
5.027	1	2	503	8	3	28	2196	0	0	0
5.028	1	4	503	9	4	28	2196	0	0	0
5.029	1	3	503	10	1	28	2196	0	0	0
5.03	1	1	504	1	2	28	2196	0	0	0
5.031	1	2	504	2	3	28	2196	0	0	0
5.032	1	4	504	3	4	28	2196	0	0	0
5.033	1	3	504	4	1	28	2196	0	0	0
5.034	1	1	504	5	2	28	2196	0	0	0
5.035	1	2	504	6	3	28	2196	0	0	0
5.036	1	4	504	7	4	28	2196	0	0	0
5.037	1	3	504	8	1	28	2196	0	0	0
5.038	1	1	504	9	2	28	2196	0	0	0
5.039	1	2	504	10	3	28	2196	0	0	0
5.04	1	4	505	1	4	28	2196	0	0	0
5.041	1	3	505	2	1	28	2196	0	0	0
5.042	1	1	505	3	2	28	2196	0	0	0
5.043	1	2	505	4	3	28	2196	0	0	0
5.044	1	4	505	5	4	28	2196	0	0	0
5.045	1	3	505	6	1	28	2196	0	0	0
5.046	1	1	505	7	2	28	2196	0	0	0
5.047	1	2	505	8	3	28	2196	0	0	0
5.048	1	4	505	9	4	28	2196	0	0	0
5.049	1	3	505	10	1	28	2196	0	0	0
5.05	1	1	506	1	2	28	2196	0	0	0
5.051	1	2	506	2	3	28	2196	0	0	0
5.052	1	4	506	3	4	28	2196	0	0	0
5.053	1	3	506	4	1	28	2196	0	0	0
5.054	1	1	506	5	2	28	2196	0	0	0
5.055	1	2	506	6	3	28	2196	0	0	0
5.056	1	4	506	7	4	28	2196	0	0	0
5.057	1	3	506	8	1	28	2196	0	0	0
5.058	1	1	506	9	2	28	2196	0	0	0
5.059	1	2	506	10	3	28	2196	0	0	0
5.06	1	4	507	1	4	28	2196	0	0	0
5.061	1	3	507	2	1	28	2196	0	0	0
5.062	1	1	507	3	2	28	2196	0	0	0
5.063	1	2	507	4	3	28	2196	0	0	0
5.064	1	4	507	5	4	28	2196	0	0	0
5.065	1	3	507	6	1	28	2196	0	0	0
5.066	1	1	507	7	2	28	2196	0	0	0
5.067	1	2	507	8	3	28	2196	0	0	0
5.068	1	4	507	9	4	28	2196	0	0	0
5.069	1	3	507	10	1	28	2196	0	0	0
5.07	1	1	508	1	2	28	2196	0	0	0
5.071	1	2	508	2	3	28	2196	0	0	0
5.072	1	4	508	3	4	28	2196	0	0	0
5.073	1	3	508	4	1	28	2196	0	0	0
5.074	1	1	508	5	2	28	2196	0	0	0
5.075	1	2	508	6	3	28	2196	0	0	0
5.076	1	4	508	7	4	28	2196	0	0	0
5.077	1	3	508	8	1	28	2196	0	0	0
5.078	1	1	508	9	2	28	2196	0	0	0
5.079	1	2	508	10	3	28	2196	0	0	0
5.08	1	4	509	1	4	28	2196	0	0	0
5.081	1	3	509	2	1	28	2196	0	0	0
5.082	1	1	509	3	2	28	2196	0	0	0
5.083	1	2	509	4	3	28	2196	0	0	0
5.084	1	4	509	5	4	28	2196	0	0	0
5.085	1	3	509	6	1	28	2196	0	0	0
5.086	1	1	509	7	2	28	2196	0	0	0
5.087	1	2	509	8	3	28	2196	0	0	0
5.088	1	4	509	9	4	28	2196	0	0	0
5.089	1	3	509	10	1	28	2196	0	0	0
5.09	1	1	510	1	2	28	2196	0	0	0
5.091	1	2	510	2	3	28	2196	0	0	0
5.092	1	4	510	3	4	28	2196	0	0	0
5.093	1	3	510	4	1	28	2196	0	0	0
5.094	1	1	510	5	2	28	2196	0	0	0
5.095	1	2	510	6	3	28	2196	0	0	0
5.096	1	4	510	7	4	28	2196	0	0	0
5.097	1	3	510	8	1	28	2196	0	0	0
5.098	1	1	510	9	2	28	2196	0	0	0
5.099	1	2	510	10	3	28	2196	0	0	0
5.1	1	4	511	1	4	28	2196	0	0	0
5.101	1	3	511	2	1	28	2196	0	0	0
5.102	1	1	511	3	2	28	2196	0	0	0
5.103	1	2	511	4	3	28	2196	0	0	0
5.104	1	4	511	5	4	28	2196	0	0	0
5.105	1	3	511	6	1	28	2196	0	0	0
5.106	1	1	511	7	2	28	2196	0	0	0
5.107	1	2	511	8	3	28	2196	0	0	0
5.108	1	4	511	9	4	28	2196	0	0	0
5.109	1	3	511	10	1	28	2196	0	0	0
5.11	1	1	512	1	2	28	2196	0	0	0
5.111	1	2	512	2	3	28	2196	0	0	0
5.112	1	4	512	3	4	28	2196	0	0	0
5.113	1	3	512	4	1	28	2196	0	0	0
5.114	1	1	512	5	2	28	2196	0	0	0
5.115	1	2	512	6	3	28	2196	0	0	0
5.116	1	4	512	7	4	28	2196	0	0	0
5.117	1	3	512	8	1	28	2196	0	0	0
5.118	1	1	512	9	2	28	2196	0	0	0
5.119	1	2	512	10	3	28	2196	0	0	0
5.12	1	4	513	1	4	28	2196	0	0	0
5.121	1	3	513	2	1	28	2196	0	0	0
5.122	1	1	513	3	2	28	2196	0	0	0
5.123	1	2	513	4	3	28	2196	0	0	0
5.124	1	4	513	5	4	28	2196	0	0	0
5.125	1	3	513	6	1	28	2196	0	0	0
5.126	1	1	513	7	2	28	2196	0	0	0
5.127	1	2	513	8	3	28	2196	0	0	0
5.128	1	4	513	9	4	28	2196	0	0	0
5.129	1	3	513	10	1	28	2196	0	0	0
5.13	1	1	514	1	2	28	2196	0	0	0
5.131	1	2	514	2	3	28	2196	0	0	0
5.132	1	4	514	3	4	28	2196	0	0	0
5.133	1	3	514	4	1	28	2196	0	0	0
5.134	1	1	514	5	2	28	2196	0	0	0
5.135	1	2	514	6	3	28	2196	0	0	0
5.136	1	4	514	7	4	28	2196	0	0	0
5.137	1	3	514	8	1	28	2196	0	0	0
5.138	1	1	514	9	2	28	2196	0	0	0
5.139	1	2	514	10	3	28	2196	0	0	0
5.14	1	4	515	1	4	28	2196	0	0	0
5.141	1	3	515	2	1	28	2196	0	0	0
5.142	1	1	515	3	2	28	2196	0	0	0
5.143	1	2	515	4	3	28	2196	0	0	0
5.144	1	4	515	5	4	28	2196	0	0	0
5.145	1	3	515	6	1	28	2196	0	0	0
5.146	1	1	515	7	2	28	2196	0	0	0
5.147	1	2	515	8	3	28	2196	0	0	0
5.148	1	4	515	9	4	28	2196	0	0	0
5.149	1	3	515	10	1	28	2196	0	0	0
5.15	1	1	516	1	2	28	2196	0	0	0
5.151	1	2	516	2	3	28	2196	0	0	0
5.152	1	4	516	3	4	28	2196	0	0	0
5.153	1	3	516	4	1	28	2196	0	0	0
5.154	1	1	516	5	2	28	2196	0	0	0
5.155	1	2	516	6	3	28	2196	0	0	0
5.156	1	4	516	7	4	28	2196	0	0	0
5.157	1	3	516	8	1	28	2196	0	0	0
5.158	1	1	516	9	2	28	2196	0	0	0
5.159	1	2	516	10	3	28	2196	0	0	0
5.16	1	4	517	1	4	28	2196	0	0	0
5.161	1	3	517	2	1	28	2196	0	0	0
5.162	1	1	517	3	2	28	2196	0	0	0
5.163	1	2	517	4	3	28	2196	0	0	0
5.164	1	4	517	5	4	28	2196	0	0	0
5.165	1	3	517	6	1	28	2196	0	0	0
5.166	1	1	517	7	2	28	2196	0	0	0
5.167	1	2	517	8	3	28	2196	0	0	0
5.168	1	4	517	9	4	28	2196	0	0	0
5.169	1	3	517	10	1	28	2196	0	0	0
5.17	1	1	518	1	2	28	2196	0	0	0
5.171	1	2	518	2	3	28	2196	0	0	0
5.172	1	4	518	3	4	28	2196	0	0	0
5.173	1	3	518	4	1	28	2196	0	0	0
5.174	1	1	518	5	2	28	2196	0	0	0
5.175	1	2	518	6	3	28	2196	0	0	0
5.176	1	4	518	7	4	28	2196	0	0	0
5.177	1	3	518	8	1	28	2196	0	0	0
5.178	1	1	518	9	2	28	2196	0	0	0
5.179	1	2	518	10	3	28	2196	0	0	0
5.18	1	4	519	1	4	28	2196	0	0	0
5.181	1	3	519	2	1	28	2196	0	0	0
5.182	1	1	519	3	2	28	2196	0	0	0
5.183	1	2	519	4	3	28	2196	0	0	0
5.184	1	4	519	5	4	28	2196	0	0	0
5.185	1	3	519	6	1	28	2196	0	0	0
5.186	1	1	519	7	2	28	2196	0	0	0
5.187	1	2	519	8	3	28	2196	0	0	0
5.188	1	4	519	9	4	28	2196	0	0	0
5.189	1	3	519	10	1	28	2196	0	0	0
5.19	1	1	520	1	2	28	2196	0	0	0
5.191	1	2	520	2	3	28	2196	0	0	0
5.192	1	4	520	3	4	28	2196	0	0	0
5.193	1	3	520	4	1	28	2196	0	0	0
5.194	1	1	520	5	2	28	2196	0	0	0
5.195	1	2	520	6	3	28	2196	0	0	0
5.196	1	4	520	7	4	28	2196	0	0	0
5.197	1	3	520	8	1	28	2196	0	0	0
5.198	1	1	520	9	2	28	2196	0	0	0
5.199	1	2	520	10	3	28	2196	0	0	0
5.2	1	4	521	1	4	28	2196	0	0	0
5.201	1	3	521	2	1	28	2196	0	0	0
5.202	1	1	521	3	2	28	2196	0	0	0
5.203	1	2	521	4	3	28	2196	0	0	0
5.204	1	4	521	5	4	28	2196	0	0	0
5.205	1	3	521	6	1	28	2196	0	0	0
5.206	1	1	521	7	2	28	2196	0	0	0
5.207	1	2	521	8	3	28	2196	0	0	0
5.208	1	4	521	9	4	28	2196	0	0	0
5.209	1	3	521	10	1	28	2196	0	0	0
5.21	1	1	522	1	2	28	2196	0	0	0
5.211	1	2	522	2	3	28	2196	0	0	0
5.212	1	4	522	3	4	28	2196	0	0	0
5.213	1	3	522	4	1	28	2196	0	0	0
5.214	1	1	522	5	2	28	2196	0	0	0
5.215	1	2	522	6	3	28	2196	0	0	0
5.216	1	4	522	7	4	28	2196	0	0	0
5.217	1	3	522	8	1	28	2196	0	0	0
5.218	1	1	522	9	2	28	2196	0	0	0
5.219	1	2	522	10	3	28	2196	0	0	0
5.22	1	4	523	1	4	28	2196	0	0	0
5.221	1	3	523	2	1	28	2196	0	0	0
5.222	1	1	523	3	2	28	2196	0	0	0
5.223	1	2	523	4	3	28	2196	0	0	0
5.224	1	4	523	5	4	28	2196	0	0	0
5.225	1	3	523	6	1	28	2196	0	0	0
5.226	1	1	523	7	2	28	2196	0	0	0
5.227	1	2	523	8	3	28	2196	0	0	0
5.228	1	4	523	9	4	28	2196	0	0	0
5.229	1	3	523	10	1	28	2196	0	0	0
5.23	1	1	524	1	2	28	2196	0	0	0
5.231	1	2	524	2	3	28	2196	0	0	0
5.232	1	4	524	3	4	28	2196	0	0	0
5.233	1	3	524	4	1	28	2196	0	0	0
5.234	1	1	524	5	2	28	2196	0	0	0
5.235	1	2	524	6	3	28	2196	0	0	0
5.236	1	4	524	7	4	28	2196	0	0	0
5.237	1	3	524	8	1	28	2196	0	0	0
5.238	1	1	524	9	2	28	2196	0	0	0
5.239	1	2	524	10	3	28	2196	0	0	0
5.24	1	4	525	1	4	28	2196	0	0	0
5.241	1	3	525	2	1	28	2196	0	0	0
5.242	1	1	525	3	2	28	2196	0	0	0
5.243	1	2	525	4	3	28	2196	0	0	0
5.244	1	4	525	5	4	28	2196	0	0	0
5.245	1	3	525	6	1	28	2196	0	0	0
5.246	1	1	525	7	2	28	2196	0	0	0
5.247	1	2	525	8	3	28	2196	0	0	0
5.248	1	4	525	9	4	28	2196	0	0	0
5.249	1	3	525	10	1	28	2196	0	0	0
5.25	1	1	526	1	2	28	2196	0	0	0
5.251	1	2	526	2	3	28	2196	0	0	0
5.252	1	4	526	3	4	28	2196	0	0	0
5.253	1	3	526	4	1	28	2196	0	0	0
5.254	1	1	526	5	2	28	2196	0	0	0
5.255	1	2	526	6	3	28	2196	0	0	0
5.256	1	4	526	7	4	28	2196	0	0	0
5.257	1	3	526	8	1	28	2196	0	0	0
5.258	1	1	526	9	2	28	2196	0	0	0
5.259	1	2	526	10	3	28	2196	0	0	0
5.26	1	4	527	1	4	28	2196	0	0	0
5.261	1	3	527	2	1	28	2196	0	0	0
5.262	1	1	527	3	2	28	2196	0	0	0
5.263	1	2	527	4	3	28	2196	0	0	0
5.264	1	4	527	5	4	28	2196	0	0	0
5.265	1	3	527	6	1	28	2196	0	0	0
5.266	1	1	527	7	2	28	2196	0	0	0
5.267	1	2	527	8	3	28	2196	0	0	0
5.268	1	4	527	9	4	28	2196	0	0	0
5.269	1	3	527	10	1	28	2196	0	0	0
5.27	1	1	528	1	2	28	2196	0	0	0
5.271	1	2	528	2	3	28	2196	0	0	0
5.272	1	4	528	3	4	28	2196	0	0	0
5.273	1	3	528	4	1	28	2196	0	0	0
5.274	1	1	528	5	2	28	2196	0	0	0
5.275	1	2	528	6	3	28	2196	0	0	0
5.276	1	4	528	7	4	28	2196	0	0	0
5.277	1	3	528	8	1	28	2196	0	0	0
5.278	1	1	528	9	2	28	2196	0	0	0
5.279	1	2	528	10	3	28	2196	0	0	0
5.28	1	4	529	1	4	28	2196	0	0	0
5.281	1	3	529	2	1	28	2196	0	0	0
5.282	1	1	529	3	2	28	2196	0	0	0
5.283	1	2	529	4	3	28	2196	0	0	0
5.284	1	4	529	5	4	28	2196	0	0	0
5.285	1	3	529	6	1	28	2196	0	0	0
5.286	1	1	529	7	2	28	2196	0	0	0
5.287	1	2	529	8	3	28	2196	0	0	0
5.288	1	4	529	9	4	28	2196	0	0	0
5.289	1	3	529	10	1	28	2196	0	0	0
5.29	1	1	530	1	2	28	2196	0	0	0
5.291	1	2	530	2	3	28	2196	0	0	0
5.292	1	4	530	3	4	28	2196	0	0	0
5.293	1	3	530	4	1	28	2196	0	0	0
5.294	1	1	530	5	2	28	2196	0	0	0
5.295	1	2	530	6	3	28	2196	0	0	0
5.296	1	4	530	7	4	28	2196	0	0	0
5.297	1	3	530	8	1	28	2196	0	0	0
5.298	1	1	530	9	2	28	2196	0	0	0
5.299	1	2	530	10	3	28	2196	0	0	0
5.3	1	4	531	1	4	28	2196	0	0	0
5.301	1	3	531	2	1	28	2196	0	0	0
5.302	1	1	531	3	2	28	2196	0	0	0
5.303	1	2	531	4	3	28	2196	0	0	0
5.304	1	4	531	5	4	28	2196	0	0	0
5.305	1	3	531	6	1	28	2196	0	0	0
5.306	1	1	531	7	2	28	2196	0	0	0
5.307	1	2	531	8	3	28	2196	0	0	0
5.308	1	4	531	9	4	28	2196	0	0	0
5.309	1	3	531	10	1	28	2196	0	0	0
5.31	1	1	532	1	2	28	2196	0	0	0
5.311	1	2	532	2	3	28	2196	0	0	0
5.312	1	4	532	3	4	28	2196	0	0	0
5.313	1	3	532	4	1	28	2196	0	0	0
5.314	1	1	532	5	2	28	2196	0	0	0
5.315	1	2	532	6	3	28	2196	0	0	0
5.316	1	4	532	7	4	28	2196	0	0	0
5.317	1	3	532	8	1	28	2196	0	0	0
5.318	1	1	532	9	2	28	2196	0	0	0
5.319	1	2	532	10	3	28	2196	0	0	0
5.32	1	4	533	1	4	28	2196	0	0	0
5.321	1	3	533	2	1	28	2196	0	0	0
5.322	1	1	533	3	2	28	2196	0	0	0
5.323	1	2	533	4	3	28	2196	0	0	0
5.324	1	4	533	5	4	28	2196	0	0	0
5.325	1	3	533	6	1	28	2196	0	0	0
5.326	1	1	533	7	2	28	2196	0	0	0
5.327	1	2	533	8	3	28	2196	0	0	0
5.328	1	4	533	9	4	28	2196	0	0	0
5.329	1	3	533	10	1	28	2196	0	0	0
5.33	1	1	534	1	2	28	2196	0	0	0
5.331	1	2	534	2	3	28	2196	0	0	0
5.332	1	4	534	3	4	28	2196	0	0	0
5.333	1	3	534	4	1	28	2196	0	0	0
5.334	1	1	534	5	2	28	2196	0	0	0
5.335	1	2	534	6	3	28	2196	0	0	0
5.336	1	4	534	7	4	28	2196	0	0	0
5.337	1	3	534	8	1	28	2196	0	0	0
5.338	1	1	534	9	2	28	2196	0	0	0
5.339	1	2	534	10	3	28	2196	0	0	0
5.34	1	4	535	1	4	28	2196	0	0	0
5.341	1	3	535	2	1	28	2196	0	0	0
5.342	1	1	535	3	2	28	2196	0	0	0
5.343	1	2	535	4	3	28	2196	0	0	0
5.344	1	4	535	5	4	28	2196	0	0	0
5.345	1	3	535	6	1	28	2196	0	0	0
5.346	1	1	535	7	2	28	2196	0	0	0
5.347	1	2	535	8	3	28	2196	0	0	0
5.348	1	4	535	9	4	28	2196	0	0	0
5.349	1	3	535	10	1	28	2196	0	0	0
5.35	1	1	536	1	2	28	2196	0	0	0
5.351	1	2	536	2	3	28	2196	0	0	0
5.352	1	4	536	3	4	28	2196	0	0	0
5.353	1	3	536	4	1	28	2196	0	0	0
5.354	1	1	536	5	2	28	2196	0	0	0
5.355	1	2	536	6	3	28	2196	0	0	0
5.356	1	4	536	7	4	28	2196	0	0	0
5.357	1	3	536	8	1	28	2196	0	0	0
5.358	1	1	536	9	2	28	2196	0	0	0
5.359	1	2	536	10	3	28	2196	0	0	0
5.36	1	4	537	1	4	28	2196	0	0	0
5.361	1	3	537	2	1	28	2196	0	0	0
5.362	1	1	537	3	2	28	2196	0	0	0
5.363	1	2	537	4	3	28	2196	0	0	0
5.364	1	4	537	5	4	28	2196	0	0	0
5.365	1	3	537	6	1	28	2196	0	0	0
5.366	1	1	537	7	2	28	2196	0	0	0
5.367	1	2	537	8	3	28	2196	0	0	0
5.368	1	4	537	9	4	28	2196	0	0	0
5.369	1	3	537	10	1	28	2196	0	0	0
5.37	1	1	538	1	2	28	2196	0	0	0
5.371	1	2	538	2	3	28	2196	0	0	0
5.372	1	4	538	3	4	28	2196	0	0	0
5.373	1	3	538	4	1	28	2196	0	0	0
5.374	1	1	538	5	2	28	2196	0	0	0
5.375	1	2	538	6	3	28	2196	0	0	0
5.376	1	4	538	7	4	28	2196	0	0	0
5.377	1	3	538	8	1	28	2196	0	0	0
5.378	1	1	538	9	2	28	2196	0	0	0
5.379	1	2	538	10	3	28	2196	0	0	0
5.38	1	4	539	1	4	28	2196	0	0	0
5.381	1	3	539	2	1	28	2196	0	0	0
5.382	1	1	539	3	2	28	2196	0	0	0
5.383	1	2	539	4	3	28	2196	0	0	0
5.384	1	4	539	5	4	28	2196	0	0	0
5.385	1	3	539	6	1	28	2196	0	0	0
5.386	1	1	539	7	2	28	2196	0	0	0
5.387	1	2	539	8	3	28	2196	0	0	0
5.388	1	4	539	9	4	28	2196	0	0	0
5.389	1	3	539	10	1	28	2196	0	0	0
5.39	1	1	540	1	2	28	2196	0	0	0
5.391	1	2	540	2	3	28	2196	0	0	0
5.392	1	4	540	3	4	28	2196	0	0	0
5.393	1	3	540	4	1	28	2196	0	0	0
5.394	1	1	540	5	2	28	2196	0	0	0
5.395	1	2	540	6	3	28	2196	0	0	0
5.396	1	4	540	7	4	28	2196	0	0	0
5.397	1	3	540	8	1	28	2196	0	0	0
5.398	1	1	540	9	2	28	2196	0	0	0
5.399	1	2	540	10	3	28	2196	0	0	0
5.4	1	4	541	1	4	28	2196	0	0	0
5.401	1	3	541	2	1	28	2196	0	0	0
5.402	1	1	541	3	2	28	2196	0	0	0
5.403	1	2	541	4	3	28	2196	0	0	0
5.404	1	4	541	5	4	28	2196	0	0	0
5.405	1	3	541	6	1	28	2196	0	0	0
5.406	1	1	541	7	2	28	2196	0	0	0
5.407	1	2	541	8	3	28	2196	0	0	0
5.408	1	4	541	9	4	28	2196	0	0	0
5.409	1	3	541	10	1	28	2196	0	0	0
5.41	1	1	542	1	2	28	2196	0	0	0
5.411	1	2	542	2	3	28	2196	0	0	0
5.412	1	4	542	3	4	28	2196	0	0	0
5.413	1	3	542	4	1	28	2196	0	0	0
5.414	1	1	542	5	2	28	2196	0	0	0
5.415	1	2	542	6	3	28	2196	0	0	0
5.416	1	4	542	7	4	28	2196	0	0	0
5.417	1	3	542	8	1	28	2196	0	0	0
5.418	1	1	542	9	2	28	2196	0	0	0
5.419	1	2	542	10	3	28	2196	0	0	0
5.42	1	4	543	1	4	28	2196	0	0	0
5.421	1	3	543	2	1	28	2196	0	0	0
5.422	1	1	543	3	2	28	2196	0	0	0
5.423	1	2	543	4	3	28	2196	0	0	0
5.424	1	4	543	5	4	28	2196	0	0	0
5.425	1	3	543	6	1	28	2196	0	0	0
5.426	1	1	543	7	2	28	2196	0	0	0
5.427	1	2	543	8	3	28	2196	0	0	0
5.428	1	4	543	9	4	28	2196	0	0	0
5.429	1	3	543	10	1	28	2196	0	0	0
5.43	1	1	544	1	2	28	2196	0	0	0
5.431	1	2	544	2	3	28	2196	0	0	0
5.432	1	4	544	3	4	28	2196	0	0	0
5.433	1	3	544	4	1	28	2196	0	0	0
5.434	1	1	544	5	2	28	2196	0	0	0
5.435	1	2	544	6	3	28	2196	0	0	0
5.436	1	4	544	7	4	28	2196	0	0	0
5.437	1	3	544	8	1	28	2196	0	0	0
5.438	1	1	544	9	2	28	2196	0	0	0
5.439	1	2	544	10	3	28	2196	0	0	0
5.44	1	4	545	1	4	28	2196	0	0	0
5.441	1	3	545	2	1	28	2196	0	0	0
5.442	1	1	545	3	2	28	2196	0	0	0
5.443	1	2	545	4	3	28	2196	0	0	0
5.444	1	4	545	5	4	28	2196	0	0	0
5.445	1	3	545	6	1	28	2196	0	0	0
5.446	1	1	545	7	2	28	2196	0	0	0
5.447	1	2	545	8	3	28	2196	0	0	0
5.448	1	4	545	9	4	28	2196	0	0	0
5.449	1	3	545	10	1	28	2196	0	0	0
5.45	1	1	546	1	2	28	2196	0	0	0
5.451	1	2	546	2	3	28	2196	0	0	0
5.452	1	4	546	3	4	28	2196	0	0	0
5.453	1	3	546	4	1	28	2196	0	0	0
5.454	1	1	546	5	2	28	2196	0	0	0
5.455	1	2	546	6	3	28	2196	0	0	0
5.456	1	4	546	7	4	28	2196	0	0	0
5.457	1	3	546	8	1	28	2196	0	0	0
5.458	1	1	546	9	2	28	2196	0	0	0
5.459	1	2	546	10	3	28	2196	0	0	0
5.46	1	4	547	1	4	28	2196	0	0	0
5.461	1	3	547	2	1	28	2196	0	0	0
5.462	1	1	547	3	2	28	2196	0	0	0
5.463	1	2	547	4	3	28	2196	0	0	0
5.464	1	4	547	5	4	28	2196	0	0	0
5.465	1	3	547	6	1	28	2196	0	0	0
5.466	1	1	547	7	2	28	2196	0	0	0
5.467	1	2	547	8	3	28	2196	0	0	0
5.468	1	4	547	9	4	28	2196	0	0	0
5.469	1	3	547	10	1	28	2196	0	0	0
5.47	1	1	548	1	2	28	2196	0	0	0
5.471	1	2	548	2	3	28	2196	0	0	0
5.472	1	4	548	3	4	28	2196	0	0	0
5.473	1	3	548	4	1	28	2196	0	0	0
5.474	1	1	548	5	2	28	2196	0	0	0
5.475	1	2	548	6	3	28	2196	0	0	0
5.476	1	4	548	7	4	28	2196	0	0	0
5.477	1	3	548	8	1	28	2196	0	0	0
5.478	1	1	548	9	2	28	2196	0	0	0
5.479	1	2	548	10	3	28	2196	0	0	0
5.48	1	4	549	1	4	28	2196	0	0	0
5.481	1	3	549	2	1	28	2196	0	0	0
5.482	1	1	549	3	2	28	2196	0	0	0
5.483	1	2	549	4	3	28	2196	0	0	0
5.484	1	4	549	5	4	28	2196	0	0	0
5.485	1	3	549	6	1	28	2196	0	0	0
5.486	1	1	549	7	2	28	2196	0	0	0
5.487	1	2	549	8	3	28	2196	0	0	0
5.488	1	4	549	9	4	28	2196	0	0	0
5.489	1	3	549	10	1	28	2196	0	0	0
5.49	1	1	550	1	2	28	2196	0	0	0
5.491	1	2	550	2	3	28	2196	0	0	0
5.492	1	4	550	3	4	28	2196	0	0	0
5.493	1	3	550	4	1	28	2196	0	0	0
5.494	1	1	550	5	2	28	2196	0	0	0
5.495	1	2	550	6	3	28	2196	0	0	0
5.496	1	4	550	7	4	28	2196	0	0	0
5.497	1	3	550	8	1	28	2196	0	0	0
5.498	1	1	550	9	2	28	2196	0	0	0
5.499	1	2	550	10	3	28	2196	0	0	0
5.5	1	4	551	1	4	28	2196	0	0	0
5.501	1	3	551	2	1	28	2196	0	0	0
5.502	1	1	551	3	2	28	2196	0	0	0
5.503	1	2	551	4	3	28	2196	0	0	0
5.504	1	4	551	5	4	28	2196	0	0	0
